"","WC.Z","SD.Z","ID","hour"
"8475",-0.47434448532087,-1.15139310113963,"X375_2019",12
"8495",-0.47434448532087,-1.15139310113963,"X375_2019",13
"8519",-0.47434448532087,-1.15139310113963,"X375_2019",14
"8534",-0.47434448532087,-1.15139310113963,"X375_2019",15
"8554",-0.47434448532087,-1.15139310113963,"X375_2019",16
"8574",-0.47434448532087,-1.15139310113963,"X375_2019",17
"8594",-0.47434448532087,-1.15139310113963,"X375_2019",18
"8619",-0.47434448532087,-1.15139310113963,"X375_2019",19
"8633",-0.47434448532087,-1.15139310113963,"X375_2019",20
"8653",-0.47434448532087,-1.15139310113963,"X375_2019",21
"8673",-0.47434448532087,-1.15139310113963,"X375_2019",22
"8686",-0.47434448532087,-1.15139310113963,"X375_2019",23
"8706",-0.47434448532087,-1.15139310113963,"X375_2019",0
"8726",-0.47434448532087,-1.15139310113963,"X375_2019",1
"8746",-0.47434448532087,-1.15139310113963,"X375_2019",2
"8766",-0.47434448532087,-1.15139310113963,"X375_2019",3
"8786",-0.47434448532087,-1.15139310113963,"X375_2019",4
"8806",-0.70124631251885,-1.09692745852675,"X375_2019",5
"8826",-0.70124631251885,-1.09692745852675,"X375_2019",6
"8846",-0.70124631251885,-1.09692745852675,"X375_2019",7
"8866",-0.70124631251885,-1.09692745852675,"X375_2019",8
"8886",-0.70124631251885,-1.09692745852675,"X375_2019",9
"8906",-0.70124631251885,-1.09692745852675,"X375_2019",10
"8926",-0.70124631251885,-1.09692745852675,"X375_2019",11
"8947",-0.70124631251885,-1.09692745852675,"X375_2019",12
"8966",-0.70124631251885,-1.09692745852675,"X375_2019",13
"8986",-0.70124631251885,-1.09692745852675,"X375_2019",14
"9006",-0.70124631251885,-1.09692745852675,"X375_2019",15
"9026",-0.70124631251885,-1.09692745852675,"X375_2019",16
"9046",-0.70124631251885,-1.09692745852675,"X375_2019",17
"9066",-0.70124631251885,-1.09692745852675,"X375_2019",18
"9086",-0.70124631251885,-1.09692745852675,"X375_2019",19
"91013",-0.70124631251885,-1.09692745852675,"X375_2019",20
"9127",-0.70124631251885,-1.09692745852675,"X375_2019",21
"9145",-0.70124631251885,-1.09692745852675,"X375_2019",22
"9154",-0.70124631251885,-1.09692745852675,"X375_2019",23
"9174",-0.70124631251885,-1.09692745852675,"X375_2019",0
"9194",-0.70124631251885,-1.09692745852675,"X375_2019",1
"9217",-0.70124631251885,-1.09692745852675,"X375_2019",2
"9234",-0.70124631251885,-1.09692745852675,"X375_2019",3
"9254",-0.70124631251885,-1.09692745852675,"X375_2019",4
"9274",-1.36652571591017,-1.04246181591386,"X375_2019",5
"9294",-1.36652571591017,-1.04246181591386,"X375_2019",6
"93110",-1.36652571591017,-1.04246181591386,"X375_2019",7
"9334",-1.36652571591017,-1.04246181591386,"X375_2019",8
"9354",-1.36652571591017,-1.04246181591386,"X375_2019",9
"9374",-1.36652571591017,-1.04246181591386,"X375_2019",10
"9394",-1.36652571591017,-1.04246181591386,"X375_2019",11
"9417",-1.36652571591017,-1.04246181591386,"X375_2019",12
"9434",-1.36652571591017,-1.04246181591386,"X375_2019",13
"9454",-1.36652571591017,-1.04246181591386,"X375_2019",14
"9474",-1.36652571591017,-1.04246181591386,"X375_2019",15
"9494",-1.36652571591017,-1.04246181591386,"X375_2019",16
"95111",-1.36652571591017,-1.04246181591386,"X375_2019",17
"9534",-1.36652571591017,-1.04246181591386,"X375_2019",18
"9553",-1.36652571591017,-1.04246181591386,"X375_2019",19
"9572",-1.36652571591017,-1.04246181591386,"X375_2019",20
"9592",-1.36652571591017,-1.04246181591386,"X375_2019",21
"9614",-1.36652571591017,-1.04246181591386,"X375_2019",22
"9625",-1.36652571591017,-1.04246181591386,"X375_2019",23
"9645",-1.36652571591017,-1.04246181591386,"X375_2019",0
"9665",-1.36652571591017,-1.04246181591386,"X375_2019",1
"9685",-1.36652571591017,-1.04246181591386,"X375_2019",2
"9705",-1.36652571591017,-1.04246181591386,"X375_2019",3
"9725",-1.36652571591017,-1.04246181591386,"X375_2019",4
"9745",-1.11070062460541,0.101316678956745,"X375_2019",5
"9764",-1.11070062460541,0.101316678956745,"X375_2019",6
"9784",-1.11070062460541,0.101316678956745,"X375_2019",7
"9804",-1.11070062460541,0.101316678956745,"X375_2019",8
"9823",-1.11070062460541,0.101316678956745,"X375_2019",9
"9843",-1.11070062460541,0.101316678956745,"X375_2019",10
"9862",-1.11070062460541,0.101316678956745,"X375_2019",11
"9882",-1.11070062460541,0.101316678956745,"X375_2019",12
"9902",-1.11070062460541,0.101316678956745,"X375_2019",13
"9925",-1.11070062460541,0.101316678956745,"X375_2019",14
"9942",-1.11070062460541,0.101316678956745,"X375_2019",15
"9962",-1.11070062460541,0.101316678956745,"X375_2019",16
"9982",-1.11070062460541,0.101316678956745,"X375_2019",17
"10002",-1.11070062460541,0.101316678956745,"X375_2019",18
"10023",-1.11070062460541,0.101316678956745,"X375_2019",19
"10043",-1.11070062460541,0.101316678956745,"X375_2019",20
"10064",-1.11070062460541,0.101316678956745,"X375_2019",21
"10083",-1.11070062460541,0.101316678956745,"X375_2019",22
"10094",-1.11070062460541,0.101316678956745,"X375_2019",23
"101110",-1.11070062460541,0.101316678956745,"X375_2019",0
"10134",-1.11070062460541,0.101316678956745,"X375_2019",1
"10155",-1.11070062460541,0.101316678956745,"X375_2019",2
"10175",-1.11070062460541,0.101316678956745,"X375_2019",3
"10195",-1.11070062460541,0.101316678956745,"X375_2019",4
"10218",-1.53991009043986,-0.552271032397887,"X375_2019",5
"10234",-1.53991009043986,-0.552271032397887,"X375_2019",6
"10253",-1.53991009043986,-0.552271032397887,"X375_2019",7
"10274",-1.53991009043986,-0.552271032397887,"X375_2019",8
"10294",-1.53991009043986,-0.552271032397887,"X375_2019",9
"103110",-1.53991009043986,-0.552271032397887,"X375_2019",10
"10333",-1.53991009043986,-0.552271032397887,"X375_2019",11
"10353",-1.53991009043986,-0.552271032397887,"X375_2019",12
"10373",-1.53991009043986,-0.552271032397887,"X375_2019",13
"10393",-1.53991009043986,-0.552271032397887,"X375_2019",14
"10416",-1.53991009043986,-0.552271032397887,"X375_2019",15
"10433",-1.53991009043986,-0.552271032397887,"X375_2019",16
"10453",-1.53991009043986,-0.552271032397887,"X375_2019",17
"10473",-1.53991009043986,-0.552271032397887,"X375_2019",18
"10492",-1.53991009043986,-0.552271032397887,"X375_2019",19
"105110",-1.53991009043986,-0.552271032397887,"X375_2019",20
"10532",-1.53991009043986,-0.552271032397887,"X375_2019",21
"10552",-1.53991009043986,-0.552271032397887,"X375_2019",22
"10565",-1.53991009043986,-0.552271032397887,"X375_2019",23
"10585",-1.53991009043986,-0.552271032397887,"X375_2019",0
"10605",-1.53991009043986,-0.552271032397887,"X375_2019",1
"10625",-1.53991009043986,-0.552271032397887,"X375_2019",2
"10645",-1.53991009043986,-0.552271032397887,"X375_2019",3
"10665",-1.53991009043986,-0.552271032397887,"X375_2019",4
"10685",-0.76385205534188,-0.552271032397887,"X375_2019",5
"10704",-0.76385205534188,-0.552271032397887,"X375_2019",6
"10724",-0.76385205534188,-0.552271032397887,"X375_2019",7
"10743",-0.76385205534188,-0.552271032397887,"X375_2019",8
"10763",-0.76385205534188,-0.552271032397887,"X375_2019",9
"10783",-0.76385205534188,-0.552271032397887,"X375_2019",10
"10803",-0.76385205534188,-0.552271032397887,"X375_2019",11
"10823",-0.76385205534188,-0.552271032397887,"X375_2019",12
"10843",-0.76385205534188,-0.552271032397887,"X375_2019",13
"10863",-0.76385205534188,-0.552271032397887,"X375_2019",14
"10883",-0.76385205534188,-0.552271032397887,"X375_2019",15
"10903",-0.76385205534188,-0.552271032397887,"X375_2019",16
"10924",-0.76385205534188,-0.552271032397887,"X375_2019",17
"10944",-0.76385205534188,-0.552271032397887,"X375_2019",18
"10963",-0.76385205534188,-0.552271032397887,"X375_2019",19
"10983",-0.76385205534188,-0.552271032397887,"X375_2019",20
"110011",-0.76385205534188,-0.552271032397887,"X375_2019",21
"11023",-0.76385205534188,-0.552271032397887,"X375_2019",22
"11033",-0.76385205534188,-0.552271032397887,"X375_2019",23
"11053",-0.76385205534188,-0.552271032397887,"X375_2019",0
"11073",-0.76385205534188,-0.552271032397887,"X375_2019",1
"11093",-0.76385205534188,-0.552271032397887,"X375_2019",2
"111110",-0.76385205534188,-0.552271032397887,"X375_2019",3
"11133",-0.76385205534188,-0.552271032397887,"X375_2019",4
"11153",-0.292374578631047,-0.552271032397887,"X375_2019",5
"11172",-0.292374578631047,-0.552271032397887,"X375_2019",6
"11192",-0.292374578631047,-0.552271032397887,"X375_2019",7
"11216",-0.292374578631047,-0.552271032397887,"X375_2019",8
"11232",-0.292374578631047,-0.552271032397887,"X375_2019",9
"11252",-0.292374578631047,-0.552271032397887,"X375_2019",10
"11272",-0.292374578631047,-0.552271032397887,"X375_2019",11
"11292",-0.292374578631047,-0.552271032397887,"X375_2019",12
"11319",-0.292374578631047,-0.552271032397887,"X375_2019",13
"11332",-0.292374578631047,-0.552271032397887,"X375_2019",14
"11352",-0.292374578631047,-0.552271032397887,"X375_2019",15
"11372",-0.292374578631047,-0.525038211091444,"X375_2019",16
"11393",-0.292374578631047,-0.525038211091444,"X375_2019",17
"11414",-0.292374578631047,-0.525038211091444,"X375_2019",18
"11431",-0.292374578631047,-0.525038211091444,"X375_2019",19
"11451",-0.292374578631047,-0.525038211091444,"X375_2019",20
"11471",-0.292374578631047,-0.552271032397887,"X375_2019",21
"11491",-0.292374578631047,-0.552271032397887,"X375_2019",22
"11504",-0.292374578631047,-0.552271032397887,"X375_2019",23
"11524",-0.292374578631047,-0.552271032397887,"X375_2019",0
"11544",-0.292374578631047,-0.552271032397887,"X375_2019",1
"11564",-0.292374578631047,-0.552271032397887,"X375_2019",2
"11584",-0.292374578631047,-0.552271032397887,"X375_2019",3
"11604",-0.292374578631047,-0.552271032397887,"X375_2019",4
"11624",1.09374758241546,-1.17862592244608,"X375_2019",5
"11642",1.09374758241546,-1.17862592244608,"X375_2019",6
"11661",1.09374758241546,-1.17862592244608,"X375_2019",7
"11681",1.09374758241546,-1.17862592244608,"X375_2019",8
"11701",1.09374758241546,-1.17862592244608,"X375_2019",9
"11722",1.09374758241546,-1.17862592244608,"X375_2019",10
"11741",1.09374758241546,-1.17862592244608,"X375_2019",11
"11761",1.09374758241546,-1.17862592244608,"X375_2019",12
"11781",1.09374758241546,-1.17862592244608,"X375_2019",13
"11801",1.09374758241546,-1.17862592244608,"X375_2019",14
"11821",1.09374758241546,-1.17862592244608,"X375_2019",15
"11842",1.09374758241546,-1.17862592244608,"X375_2019",16
"11862",1.09374758241546,-1.17862592244608,"X375_2019",17
"11882",1.09374758241546,-1.17862592244608,"X375_2019",18
"11902",1.09374758241546,-1.17862592244608,"X375_2019",19
"11922",1.09374758241546,-1.17862592244608,"X375_2019",20
"11942",1.09374758241546,-1.17862592244608,"X375_2019",21
"11962",1.09374758241546,-1.17862592244608,"X375_2019",22
"11973",1.09374758241546,-1.17862592244608,"X375_2019",23
"11993",1.09374758241546,-1.17862592244608,"X375_2019",0
"12015",1.09374758241546,-1.17862592244608,"X375_2019",1
"12033",1.09374758241546,-1.17862592244608,"X375_2019",2
"12053",1.09374758241546,-1.17862592244608,"X375_2019",3
"12073",1.09374758241546,-1.17862592244608,"X375_2019",4
"12092",0.0772749783656357,-0.933530530688088,"X375_2019",5
"121110",0.0772749783656357,-0.933530530688088,"X375_2019",6
"12132",0.0772749783656357,-0.933530530688088,"X375_2019",7
"12152",0.0772749783656357,-0.933530530688088,"X375_2019",8
"12172",0.0772749783656357,-0.933530530688088,"X375_2019",9
"12192",0.0772749783656357,-0.933530530688088,"X375_2019",10
"12214",0.0772749783656357,-0.933530530688088,"X375_2019",11
"12232",0.0772749783656357,-0.933530530688088,"X375_2019",12
"12252",0.0772749783656357,-0.933530530688088,"X375_2019",13
"12272",0.0772749783656357,-0.933530530688088,"X375_2019",14
"12293",0.0772749783656357,-0.933530530688088,"X375_2019",15
"123110",0.0772749783656357,-0.933530530688088,"X375_2019",16
"12331",0.0772749783656357,-0.933530530688088,"X375_2019",17
"12351",0.0772749783656357,-0.933530530688088,"X375_2019",18
"12371",0.0772749783656357,-0.933530530688088,"X375_2019",19
"12391",0.0772749783656357,-0.933530530688088,"X375_2019",20
"12412",0.0772749783656357,-0.933530530688088,"X375_2019",21
"12431",0.0772749783656357,-0.933530530688088,"X375_2019",22
"12444",0.0772749783656357,-0.933530530688088,"X375_2019",23
"12464",0.0772749783656357,-0.933530530688088,"X375_2019",0
"12484",0.0772749783656357,-0.933530530688088,"X375_2019",1
"12504",0.0772749783656357,-0.933530530688088,"X375_2019",2
"12524",0.0772749783656357,-0.933530530688088,"X375_2019",3
"12544",0.0772749783656357,-0.933530530688088,"X375_2019",4
"12564",-0.192115224029848,-0.933530530688088,"X375_2019",5
"12582",-0.192115224029848,-0.933530530688088,"X375_2019",6
"12602",-0.192115224029848,-0.933530530688088,"X375_2019",7
"12622",-0.192115224029848,-0.933530530688088,"X375_2019",8
"12642",-0.192115224029848,-0.933530530688088,"X375_2019",9
"12662",-0.192115224029848,-0.933530530688088,"X375_2019",10
"12682",-0.192115224029848,-0.933530530688088,"X375_2019",11
"12702",-0.192115224029848,-0.933530530688088,"X375_2019",12
"12723",-0.192115224029848,-0.933530530688088,"X375_2019",13
"12742",-0.192115224029848,-0.933530530688088,"X375_2019",14
"12762",-0.192115224029848,-0.933530530688088,"X375_2019",15
"12783",-0.192115224029848,-0.933530530688088,"X375_2019",16
"12803",-0.192115224029848,-0.933530530688088,"X375_2019",17
"12823",-0.192115224029848,-0.933530530688088,"X375_2019",18
"12843",-0.192115224029848,-0.933530530688088,"X375_2019",19
"12863",-0.192115224029848,-0.933530530688088,"X375_2019",20
"12883",-0.192115224029848,-0.933530530688088,"X375_2019",21
"12903",-0.192115224029848,-0.933530530688088,"X375_2019",22
"129110",-0.192115224029848,-0.933530530688088,"X375_2019",23
"12932",-0.192115224029848,-0.933530530688088,"X375_2019",0
"12952",-0.192115224029848,-0.933530530688088,"X375_2019",1
"12973",-0.192115224029848,-0.933530530688088,"X375_2019",2
"12993",-0.192115224029848,-0.933530530688088,"X375_2019",3
"13015",-0.192115224029848,-0.933530530688088,"X375_2019",4
"13034",-0.458130184201238,-0.987996173300974,"X375_2019",5
"13053",-0.458130184201238,-0.987996173300974,"X375_2019",6
"13073",-0.458130184201238,-0.987996173300974,"X375_2019",7
"13093",-0.458130184201238,-0.987996173300974,"X375_2019",8
"131110",-0.458130184201238,-0.987996173300974,"X375_2019",9
"13133",-0.458130184201238,-0.987996173300974,"X375_2019",10
"13154",-0.458130184201238,-0.987996173300974,"X375_2019",11
"13173",-0.458130184201238,-0.987996173300974,"X375_2019",12
"13193",-0.458130184201238,-0.987996173300974,"X375_2019",13
"13217",-0.458130184201238,-0.987996173300974,"X375_2019",14
"13233",-0.458130184201238,-0.987996173300974,"X375_2019",15
"13252",-0.458130184201238,-0.987996173300974,"X375_2019",16
"13272",-0.458130184201238,-0.987996173300974,"X375_2019",17
"13292",-0.458130184201238,-1.17862592244608,"X375_2019",18
"13318",-0.458130184201238,-0.987996173300974,"X375_2019",19
"13332",-0.458130184201238,-0.987996173300974,"X375_2019",20
"13352",-0.458130184201238,-0.987996173300974,"X375_2019",21
"13372",-0.458130184201238,-0.987996173300974,"X375_2019",22
"13383",-0.458130184201238,-0.987996173300974,"X375_2019",23
"13404",-0.458130184201238,-0.987996173300974,"X375_2019",0
"13424",-0.458130184201238,-0.987996173300974,"X375_2019",1
"13444",-0.458130184201238,-0.987996173300974,"X375_2019",2
"13464",-0.458130184201238,-0.987996173300974,"X375_2019",3
"13484",-0.458130184201238,-0.987996173300974,"X375_2019",4
"13503",-1.31228659080202,-0.987996173300974,"X375_2019",5
"13522",-1.31228659080202,-0.987996173300974,"X375_2019",6
"13542",-1.31228659080202,-0.987996173300974,"X375_2019",7
"13562",-1.31228659080202,-0.987996173300974,"X375_2019",8
"13582",-1.31228659080202,-0.987996173300974,"X375_2019",9
"13602",-1.31228659080202,-0.987996173300974,"X375_2019",10
"13622",-1.31228659080202,-0.987996173300974,"X375_2019",11
"13634",-1.31228659080202,-0.987996173300974,"X375_2019",12
"13653",-1.31228659080202,-0.987996173300974,"X375_2019",13
"13673",-1.31228659080202,-0.987996173300974,"X375_2019",14
"13693",-1.31228659080202,-0.987996173300974,"X375_2019",15
"13718",-1.31228659080202,-0.987996173300974,"X375_2019",16
"13732",-1.31228659080202,-0.987996173300974,"X375_2019",17
"13752",-1.31228659080202,-0.987996173300974,"X375_2019",18
"13771",-1.31228659080202,-0.987996173300974,"X375_2019",19
"13791",-1.31228659080202,-0.987996173300974,"X375_2019",20
"13815",-1.31228659080202,-0.987996173300974,"X375_2019",21
"13831",-1.31228659080202,-0.987996173300974,"X375_2019",22
"13844",-1.31228659080202,-0.987996173300974,"X375_2019",23
"13865",-1.31228659080202,-0.987996173300974,"X375_2019",0
"13883",-1.31228659080202,-0.987996173300974,"X375_2019",1
"13903",-1.31228659080202,-0.987996173300974,"X375_2019",2
"13923",-1.31228659080202,-0.987996173300974,"X375_2019",3
"13943",-1.31228659080202,-0.987996173300974,"X375_2019",4
"13962",-1.52727739176554,-0.987996173300974,"X375_2019",5
"13981",-1.52727739176554,-0.987996173300974,"X375_2019",6
"14002",-1.52727739176554,-0.987996173300974,"X375_2019",7
"14022",-1.52727739176554,-0.987996173300974,"X375_2019",8
"14042",-1.52727739176554,-0.987996173300974,"X375_2019",9
"14062",-1.52727739176554,-0.987996173300974,"X375_2019",10
"14083",-1.52727739176554,-0.987996173300974,"X375_2019",11
"14093",-1.52727739176554,-0.987996173300974,"X375_2019",12
"141110",-1.52727739176554,-0.987996173300974,"X375_2019",13
"14133",-1.52727739176554,-0.987996173300974,"X375_2019",14
"14154",-1.52727739176554,-0.987996173300974,"X375_2019",15
"14174",-1.52727739176554,-0.987996173300974,"X375_2019",16
"14194",-1.52727739176554,-1.17862592244608,"X375_2019",17
"142110",-1.52727739176554,-0.987996173300974,"X375_2019",18
"14233",-1.52727739176554,-0.987996173300974,"X375_2019",19
"14253",-1.52727739176554,-0.987996173300974,"X375_2019",20
"14273",-1.52727739176554,-0.987996173300974,"X375_2019",21
"14293",-1.52727739176554,-0.987996173300974,"X375_2019",22
"14302",-1.52727739176554,-0.987996173300974,"X375_2019",23
"14324",-1.52727739176554,-0.987996173300974,"X375_2019",0
"14343",-1.52727739176554,-0.987996173300974,"X375_2019",1
"14363",-1.52727739176554,-0.987996173300974,"X375_2019",2
"14383",-1.52727739176554,-0.987996173300974,"X375_2019",3
"14404",-1.52727739176554,-0.987996173300974,"X375_2019",4
"14424",-1.31208997587831,-0.824599245462317,"X375_2019",5
"14443",-1.31208997587831,-0.824599245462317,"X375_2019",6
"14463",-1.31208997587831,-0.824599245462317,"X375_2019",7
"14483",-1.31208997587831,-0.824599245462317,"X375_2019",8
"14503",-1.31208997587831,-0.824599245462317,"X375_2019",9
"14523",-1.31208997587831,-0.824599245462317,"X375_2019",10
"14543",-1.31208997587831,-0.824599245462317,"X375_2019",11
"14552",-1.31208997587831,-0.824599245462317,"X375_2019",12
"14572",-1.31208997587831,-0.824599245462317,"X375_2019",13
"14592",-1.31208997587831,-0.824599245462317,"X375_2019",14
"146110",-1.31208997587831,-0.824599245462317,"X375_2019",15
"14633",-1.31208997587831,-0.824599245462317,"X375_2019",16
"14653",-1.31208997587831,-0.824599245462317,"X375_2019",17
"14673",-1.31208997587831,-0.824599245462317,"X375_2019",18
"14692",-1.31208997587831,-0.824599245462317,"X375_2019",19
"14716",-1.31208997587831,-0.824599245462317,"X375_2019",20
"14732",-1.31208997587831,-0.824599245462317,"X375_2019",21
"14752",-1.31208997587831,-0.824599245462317,"X375_2019",22
"14763",-1.31208997587831,-0.824599245462317,"X375_2019",23
"14783",-1.31208997587831,-0.824599245462317,"X375_2019",0
"14802",-1.31208997587831,-0.824599245462317,"X375_2019",1
"14822",-1.31208997587831,-0.824599245462317,"X375_2019",2
"14842",-1.31208997587831,-0.824599245462317,"X375_2019",3
"14863",-1.31208997587831,-0.824599245462317,"X375_2019",4
"14883",-1.49507885562899,-0.85183206676876,"X375_2019",5
"14902",-1.49507885562899,-0.85183206676876,"X375_2019",6
"14922",-1.49507885562899,-0.85183206676876,"X375_2019",7
"14942",-1.49507885562899,-0.85183206676876,"X375_2019",8
"14962",-1.49507885562899,-0.85183206676876,"X375_2019",9
"14983",-1.49507885562899,-0.85183206676876,"X375_2019",10
"15002",-1.49507885562899,-0.85183206676876,"X375_2019",11
"150110",-1.49507885562899,-0.85183206676876,"X375_2019",12
"15033",-1.49507885562899,-0.85183206676876,"X375_2019",13
"15053",-1.49507885562899,-0.85183206676876,"X375_2019",14
"15074",-1.49507885562899,-0.85183206676876,"X375_2019",15
"15094",-1.49507885562899,-0.85183206676876,"X375_2019",16
"15118",-1.49507885562899,-0.85183206676876,"X375_2019",17
"15134",-1.49507885562899,-0.85183206676876,"X375_2019",18
"15153",-1.49507885562899,-1.0696946372203,"X375_2019",19
"15173",-1.49507885562899,-0.85183206676876,"X375_2019",20
"15193",-1.49507885562899,-0.85183206676876,"X375_2019",21
"152110",-1.49507885562899,-0.85183206676876,"X375_2019",22
"15223",-1.49507885562899,-0.85183206676876,"X375_2019",23
"15244",-1.49507885562899,-0.85183206676876,"X375_2019",0
"15263",-1.49507885562899,-0.85183206676876,"X375_2019",1
"15283",-1.49507885562899,-0.85183206676876,"X375_2019",2
"15303",-1.49507885562899,-0.85183206676876,"X375_2019",3
"15324",-1.49507885562899,-0.85183206676876,"X375_2019",4
"15344",-1.1290581893056,-0.85183206676876,"X375_2019",5
"15363",-1.1290581893056,-0.85183206676876,"X375_2019",6
"15383",-1.1290581893056,-0.85183206676876,"X375_2019",7
"15403",-1.1290581893056,-0.85183206676876,"X375_2019",8
"15423",-1.1290581893056,-0.85183206676876,"X375_2019",9
"15443",-1.1290581893056,-0.85183206676876,"X375_2019",10
"15463",-1.1290581893056,-0.85183206676876,"X375_2019",11
"15472",-1.1290581893056,-0.85183206676876,"X375_2019",12
"15492",-1.1290581893056,-0.85183206676876,"X375_2019",13
"15515",-1.1290581893056,-0.85183206676876,"X375_2019",14
"15533",-1.1290581893056,-0.85183206676876,"X375_2019",15
"15553",-1.1290581893056,-0.85183206676876,"X375_2019",16
"15573",-1.1290581893056,-0.85183206676876,"X375_2019",17
"15593",-1.1290581893056,-0.85183206676876,"X375_2019",18
"156110",-1.1290581893056,-0.85183206676876,"X375_2019",19
"15632",-1.1290581893056,-0.85183206676876,"X375_2019",20
"15653",-1.1290581893056,-0.85183206676876,"X375_2019",21
"15672",-1.1290581893056,-0.85183206676876,"X375_2019",22
"15683",-1.1290581893056,-0.85183206676876,"X375_2019",23
"15704",-1.1290581893056,-0.85183206676876,"X375_2019",0
"15723",-1.1290581893056,-0.85183206676876,"X375_2019",1
"15743",-1.1290581893056,-0.85183206676876,"X375_2019",2
"15763",-1.1290581893056,-0.85183206676876,"X375_2019",3
"15784",-1.1290581893056,-0.85183206676876,"X375_2019",4
"15804",-1.09427881667148,-0.879064888075203,"X375_2019",5
"15823",-1.09427881667148,-0.879064888075203,"X375_2019",6
"15843",-1.09427881667148,-0.879064888075203,"X375_2019",7
"15863",-1.09427881667148,-0.879064888075203,"X375_2019",8
"15883",-1.09427881667148,-0.879064888075203,"X375_2019",9
"15903",-1.09427881667148,-0.879064888075203,"X375_2019",10
"15923",-1.09427881667148,-0.879064888075203,"X375_2019",11
"15932",-1.09427881667148,-0.879064888075203,"X375_2019",12
"15952",-1.09427881667148,-0.879064888075203,"X375_2019",13
"15972",-1.09427881667148,-0.879064888075203,"X375_2019",14
"15993",-1.09427881667148,-0.879064888075203,"X375_2019",15
"16019",-1.09427881667148,-0.879064888075203,"X375_2019",16
"16033",-1.09427881667148,-0.879064888075203,"X375_2019",17
"16053",-1.09427881667148,-0.879064888075203,"X375_2019",18
"16072",-1.09427881667148,-0.879064888075203,"X375_2019",19
"16092",-1.09427881667148,-1.09692745852675,"X375_2019",20
"16116",-1.09427881667148,-0.879064888075203,"X375_2019",21
"16132",-1.09427881667148,-0.879064888075203,"X375_2019",22
"16143",-1.09427881667148,-0.879064888075203,"X375_2019",23
"16164",-1.09427881667148,-0.879064888075203,"X375_2019",0
"16183",-1.09427881667148,-0.879064888075203,"X375_2019",1
"16203",-1.09427881667148,-0.879064888075203,"X375_2019",2
"16223",-1.09427881667148,-0.879064888075203,"X375_2019",3
"16244",-1.09427881667148,-0.879064888075203,"X375_2019",4
"16264",-0.710194173040137,-0.85183206676876,"X375_2019",5
"16283",-0.710194173040137,-0.85183206676876,"X375_2019",6
"16303",-0.710194173040137,-0.85183206676876,"X375_2019",7
"16323",-0.710194173040137,-0.85183206676876,"X375_2019",8
"16343",-0.710194173040137,-0.85183206676876,"X375_2019",9
"16363",-0.710194173040137,-0.85183206676876,"X375_2019",10
"16383",-0.710194173040137,-0.85183206676876,"X375_2019",11
"16392",-0.710194173040137,-0.85183206676876,"X375_2019",12
"16419",-0.710194173040137,-0.85183206676876,"X375_2019",13
"16432",-0.710194173040137,-1.01522899460742,"X375_2019",14
"16453",-0.710194173040137,-1.01522899460742,"X375_2019",15
"16472",-0.710194173040137,-0.85183206676876,"X375_2019",16
"16492",-0.710194173040137,-0.85183206676876,"X375_2019",17
"16515",-0.710194173040137,-0.85183206676876,"X375_2019",18
"16531",-0.710194173040137,-1.04246181591386,"X375_2019",19
"16551",-0.710194173040137,-0.85183206676876,"X375_2019",20
"16564",-0.710194173040137,-0.85183206676876,"X375_2019",21
"16584",-0.710194173040137,-0.85183206676876,"X375_2019",22
"16591",-0.710194173040137,-0.85183206676876,"X375_2019",23
"16618",-0.710194173040137,-0.85183206676876,"X375_2019",0
"16631",-0.710194173040137,-0.85183206676876,"X375_2019",1
"16651",-0.710194173040137,-0.85183206676876,"X375_2019",2
"16671",-0.710194173040137,-0.85183206676876,"X375_2019",3
"16692",-0.710194173040137,-0.85183206676876,"X375_2019",4
"16715",1.24773995736382,-0.906297709381645,"X375_2019",5
"16733",1.24773995736382,-0.906297709381645,"X375_2019",6
"16753",1.24773995736382,-0.906297709381645,"X375_2019",7
"16773",1.24773995736382,-0.906297709381645,"X375_2019",8
"16793",1.24773995736382,-0.906297709381645,"X375_2019",9
"168110",1.24773995736382,-0.906297709381645,"X375_2019",10
"16834",1.24773995736382,-0.906297709381645,"X375_2019",11
"16842",1.24773995736382,-0.906297709381645,"X375_2019",12
"16862",1.24773995736382,-0.906297709381645,"X375_2019",13
"16882",1.24773995736382,-0.906297709381645,"X375_2019",14
"16903",1.24773995736382,-0.906297709381645,"X375_2019",15
"16922",1.24773995736382,-0.906297709381645,"X375_2019",16
"16942",1.24773995736382,-0.906297709381645,"X375_2019",17
"16962",1.24773995736382,-0.906297709381645,"X375_2019",18
"16983",1.24773995736382,-0.906297709381645,"X375_2019",19
"17003",1.24773995736382,-0.906297709381645,"X375_2019",20
"17023",1.24773995736382,-0.906297709381645,"X375_2019",21
"17043",1.24773995736382,-0.906297709381645,"X375_2019",22
"17052",1.24773995736382,-0.906297709381645,"X375_2019",23
"17072",1.24773995736382,-0.906297709381645,"X375_2019",0
"17092",1.24773995736382,-0.906297709381645,"X375_2019",1
"17118",1.24773995736382,-0.906297709381645,"X375_2019",2
"17132",1.24773995736382,-0.906297709381645,"X375_2019",3
"17151",1.24773995736382,-0.906297709381645,"X375_2019",4
"17171",0.356751755572264,-1.17862592244608,"X375_2019",5
"17192",0.356751755572264,-1.17862592244608,"X375_2019",6
"17218",0.356751755572264,-1.17862592244608,"X375_2019",7
"17232",0.356751755572264,-1.17862592244608,"X375_2019",8
