Roost ~ Basal Area + Wind Chill + BA*WC + BA|IND
"","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld"
"BA.Z",1.21936150836527,0.121316584288954,0.980661847584174,1.21910008968881,1.45926302265165,1.21856817741485,3.04210841290658e-05
"WC_prev",-2.10035610539426,1.47274965773026,-4.9920611247403,-2.10031681271865,0.788402831008858,-2.10011219861524,3.825292006442e-07
"StepLength.Z",0.109052601101861,0.0328986607722137,0.0435837614581961,0.109354193784438,0.172787440098925,0.109954751789896,2.94773510190491e-07
"BA.Z:WC_prev",-0.00876066237187849,0.00380060321356708,-0.016266307121889,-0.00874597383776007,-0.00134368291525944,-0.00871643376220858,4.66606678436497e-07
"","mean","sd","0.025quant","0.5quant","0.975quant","mode"
"Precision for ID",6.51812810575709,2.88076878055476,2.59509461713153,5.95748560825784,13.7457489948121,5.00768825636656
Posterior Mean of Variance: 
0.1833963
Posterior Mode of Variance: 
0.1412446

$StratID
$StratID$index.1
                x            y
 [1,] -45.8656997 5.388799e-23
 [2,] -35.7148275 2.037209e-15
 [3,] -25.5639552 1.604417e-09
 [4,] -21.7405403 1.000494e-07
 [5,] -20.4885191 3.443345e-07
 [6,] -19.4434451 9.240518e-07
 [7,] -16.9265582 8.429610e-06
 [8,] -15.4130829 2.842858e-05
 [9,] -14.0873324 7.684908e-05
[10,] -11.9143240 3.400728e-04
[11,] -10.8792173 6.488170e-04
[12,] -10.3376468 8.951841e-04
[13,]  -8.2485797 2.792692e-03
[14,]  -6.9701397 5.163820e-03
[15,]  -5.0946846 1.136958e-02
[16,]  -3.4792076 2.015146e-02
[17,]  -2.4262980 2.773218e-02
[18,]  -1.6246629 3.437149e-02
[19,]  -0.9571421 4.033176e-02
[20,]  -0.3749882 4.572420e-02
[21,]   0.1479781 5.061491e-02
[22,]   0.6192942 5.497126e-02
[23,]   1.0552136 5.888329e-02
[24,]   1.4697705 6.243588e-02
[25,]   1.8612771 6.558709e-02
[26,]   2.2324184 6.834673e-02
[27,]   2.5958357 7.079550e-02
[28,]   2.9407508 7.285593e-02
[29,]   3.2817965 7.461394e-02
[30,]   3.6127715 7.603272e-02
[31,]   3.9401868 7.714023e-02
[32,]   4.2625048 7.792954e-02
[33,]   4.3914321 7.815937e-02
[34,]   4.5192509 7.833806e-02
[35,]   4.5829622 7.840872e-02
[36,]   4.6466736 7.846710e-02
[37,]   4.7740964 7.854689e-02
[38,]   4.9015191 7.857725e-02
[39,]   5.0289419 7.855813e-02
[40,]   5.1567100 7.848929e-02
[41,]   5.2206155 7.843623e-02
[42,]   5.2845211 7.837079e-02
[43,]   5.4123323 7.820286e-02
[44,]   5.5401435 7.798581e-02
[45,]   5.8632510 7.722098e-02
[46,]   6.1885306 7.614593e-02
[47,]   6.5216191 7.474127e-02
[48,]   6.8576951 7.303014e-02
[49,]   7.2082371 7.095394e-02
[50,]   7.5636555 6.857327e-02
[51,]   7.9387343 6.579530e-02
[52,]   8.3284243 6.266311e-02
[53,]   8.7335971 5.919142e-02
[54,]   9.1763099 5.521154e-02
[55,]   9.6491484 5.082425e-02
[56,]  10.1640829 4.598243e-02
[57,]  10.7400924 4.060838e-02
[58,]  11.4065807 3.460323e-02
[59,]  12.2086088 2.789033e-02
[60,]  13.2456751 2.032719e-02
[61,]  14.8349367 1.153161e-02
[62,]  16.6860902 5.255085e-03
[63,]  17.9428570 2.853076e-03
[64,]  20.1149699 8.564097e-04
[65,]  20.5298999 6.661579e-04
[66,]  21.5564127 3.474215e-04
[67,]  23.7063397 7.753818e-05
[68,]  25.1904061 2.471808e-05
[69,]  26.4620905 8.649900e-06
[70,]  28.9164160 9.483212e-07
[71,]  30.2658422 2.535608e-07
[72,]  31.1378489 1.039570e-07
[73,]  35.3412783 9.162081e-10
[74,]  45.4921506 5.072303e-16
[75,]  55.6430228 4.047259e-24

$StratID$index.386
                x            y
 [1,] -27.4889793 2.959784e-19
 [2,] -23.0225185 6.429623e-13
 [3,] -18.5560577 3.967702e-08
 [4,] -17.7757735 2.024271e-07
 [5,] -16.6333447 1.876109e-06
 [6,] -16.3228273 3.325613e-06
 [7,] -15.3793661 1.737599e-05
 [8,] -14.0895970 1.351364e-04
 [9,] -13.9988796 1.546953e-04
[10,] -12.9208228 7.034973e-04
[11,] -12.4154946 1.349589e-03
[12,] -11.8563666 2.656219e-03
[13,] -11.1502224 5.846034e-03
[14,] -10.5339486 1.094539e-02
[15,]  -9.6526732 2.424103e-02
[16,]  -8.8957249 4.348559e-02
[17,]  -8.4147468 6.002270e-02
[18,]  -8.0426159 7.497679e-02
[19,]  -7.7378988 8.836439e-02
[20,]  -7.4730356 1.005817e-01
[21,]  -7.2361192 1.117391e-01
[22,]  -7.0222012 1.218028e-01
[23,]  -6.8261302 1.308518e-01
[24,]  -6.6404232 1.391232e-01
[25,]  -6.4637830 1.465934e-01
[26,]  -6.2987498 1.531156e-01
[27,]  -6.1373038 1.589749e-01
[28,]  -5.9831188 1.640099e-01
[29,]  -5.8323623 1.683347e-01
[30,]  -5.6852070 1.719278e-01
[31,]  -5.5410385 1.747981e-01
[32,]  -5.3985451 1.769638e-01
[33,]  -5.3418775 1.776326e-01
[34,]  -5.2858704 1.781834e-01
[35,]  -5.2578669 1.784173e-01
[36,]  -5.2298634 1.786234e-01
[37,]  -5.1738563 1.789514e-01
[38,]  -5.1178492 1.791666e-01
[39,]  -5.0619139 1.792681e-01
[40,]  -5.0060562 1.792560e-01
[41,]  -4.9781274 1.792073e-01
[42,]  -4.9501986 1.791302e-01
[43,]  -4.8943409 1.788905e-01
[44,]  -4.8384832 1.785373e-01
[45,]  -4.6973688 1.771420e-01
[46,]  -4.5559859 1.750323e-01
[47,]  -4.4109495 1.721502e-01
[48,]  -4.2652702 1.685556e-01
[49,]  -4.1135398 1.641108e-01
[50,]  -3.9594120 1.589206e-01
[51,]  -3.7985199 1.528498e-01
[52,]  -3.6305139 1.458903e-01
[53,]  -3.4571242 1.381531e-01
[54,]  -3.2674063 1.291838e-01
[55,]  -3.0654995 1.192376e-01
[56,]  -2.8466267 1.082098e-01
[57,]  -2.6028211 9.590573e-02
[58,]  -2.3213455 8.204894e-02
[59,]  -1.9820882 6.636484e-02
[60,]  -1.5529961 4.884340e-02
[61,]  -0.8826768 2.773138e-02
[62,]  -0.1212625 1.277226e-02
[63,]   0.3907968 6.990966e-03
[64,]   1.4339718 1.662746e-03
[65,]   1.5430157 1.407594e-03
[66,]   1.8532252 8.612516e-04
[67,]   2.7119820 1.930527e-04
[68,]   3.7762461 2.283925e-05
[69,]   3.7966590 2.185563e-05
[70,]   4.7498349 2.456187e-06
[71,]   5.6293016 2.603512e-07
[72,]   6.0094765 9.220378e-08
[73,]   8.2427068 9.045143e-11
[74,]  12.7091676 1.236923e-18
[75,]  17.1756284 6.105361e-29

$StratID$index.387
                 x            y
 [1,] -84.34493968 1.775068e-23
 [2,] -69.85048611 9.241800e-16
 [3,] -55.35603254 9.374387e-10
 [4,] -49.68382868 7.247780e-08
 [5,] -48.10880576 2.178949e-07
 [6,] -46.47005247 6.519988e-07
 [7,] -42.90245484 5.956603e-06
 [8,] -40.86157898 1.896778e-05
 [9,] -38.89558007 5.376192e-05
[10,] -35.79446185 2.399129e-04
[11,] -34.33298395 4.559797e-04
[12,] -33.61435219 6.161349e-04
[13,] -30.59098796 1.965076e-03
[14,] -28.77312395 3.632435e-03
[15,] -26.10573464 7.991846e-03
[16,] -23.80782407 1.415219e-02
[17,] -22.30700402 1.947537e-02
[18,] -21.16625909 2.412615e-02
[19,] -20.21504922 2.830415e-02
[20,] -19.38540739 3.208229e-02
[21,] -18.63998082 3.550763e-02
[22,] -17.96796743 3.855805e-02
[23,] -17.34647052 4.129571e-02
[24,] -16.75528957 4.378107e-02
[25,] -16.19698307 4.598437e-02
[26,] -15.66754112 4.791335e-02
[27,] -15.14906249 4.962400e-02
[28,] -14.65702000 5.106208e-02
[29,] -14.17033604 5.228826e-02
[30,] -13.69806943 5.327642e-02
[31,] -13.23073653 5.404653e-02
[32,] -12.77070409 5.459355e-02
[33,] -12.58669112 5.475215e-02
[34,] -12.40417765 5.487498e-02
[35,] -12.31322009 5.492330e-02
[36,] -12.22226253 5.496301e-02
[37,] -12.04034740 5.501653e-02
[38,] -11.85843227 5.503543e-02
[39,] -11.67651715 5.501967e-02
[40,] -11.49407797 5.496909e-02
[41,] -11.40281787 5.493075e-02
[42,] -11.31155777 5.488373e-02
[43,] -11.12903758 5.476376e-02
[44,] -10.94651738 5.460941e-02
[45,] -10.48510091 5.406799e-02
[46,] -10.02046008 5.330935e-02
[47,]  -9.54470257 5.232019e-02
[48,]  -9.06451521 5.111642e-02
[49,]  -8.56371869 4.965751e-02
[50,]  -8.05593978 4.798599e-02
[51,]  -7.51978709 4.603583e-02
[52,]  -6.96286485 4.383880e-02
[53,]  -6.38359880 4.140411e-02
[54,]  -5.75069744 3.861465e-02
[55,]  -5.07458973 3.554063e-02
[56,]  -4.33811352 3.214910e-02
[57,]  -3.51410215 2.838593e-02
[58,]  -2.56052877 2.418270e-02
[59,]  -1.41308054 1.948724e-02
[60,]   0.07212979 1.419585e-02
[61,]   2.34621392 8.053131e-03
[62,]   4.99769704 3.669289e-03
[63,]   6.79815403 1.992469e-03
[64,]   9.86900851 6.091396e-04
[65,]  10.52237779 4.624433e-04
[66,]  11.98168136 2.426195e-04
[67,]  15.08522473 5.369937e-05
[68,]  17.11623529 1.810174e-05
[69,]  19.02666910 6.052924e-06
[70,]  22.55537244 6.648349e-07
[71,]  24.36346207 1.952897e-07
[72,]  25.78834297 7.112786e-08
[73,]  31.61068885 7.621166e-10
[74,]  46.10514242 5.416698e-16
[75,]  60.59959599 6.355664e-24

$StratID$index.388
                x            y
 [1,] -36.1583729 3.459243e-21
 [2,] -30.1207200 3.262760e-14
 [3,] -24.0830671 7.616127e-09
 [4,] -22.2847733 1.592393e-07
 [5,] -21.0642407 1.059884e-06
 [6,] -20.8378678 1.484045e-06
 [7,] -19.2635799 1.354441e-05
 [8,] -18.0454143 6.411586e-05
 [9,] -17.5116781 1.213471e-04
[10,] -16.1350951 5.564058e-04
[11,] -15.5041331 1.053579e-03
[12,] -15.0265878 1.665774e-03
[13,] -13.8823765 4.567476e-03
[14,] -13.1022320 8.447732e-03
[15,] -11.9587404 1.866922e-02
[16,] -10.9749178 3.326166e-02
[17,] -10.3403978 4.582014e-02
[18,]  -9.8542075 5.694963e-02
[19,]  -9.4519120 6.692515e-02
[20,]  -9.1014640 7.597667e-02
[21,]  -8.7871112 8.420509e-02
[22,]  -8.5036345 9.156557e-02
[23,]  -8.2422338 9.817896e-02
[24,]  -7.9939919 1.041983e-01
[25,]  -7.7589768 1.095710e-01
[26,]  -7.5372875 1.142719e-01
[27,]  -7.3202787 1.184618e-01
[28,]  -7.1138861 1.220134e-01
[29,]  -6.9105759 1.250521e-01
[30,]  -6.7128970 1.275303e-01
[31,]  -6.5179680 1.294825e-01
[32,]  -6.3258435 1.309044e-01
[33,]  -6.2489937 1.313292e-01
[34,]  -6.1731508 1.316664e-01
[35,]  -6.1352521 1.318040e-01
[36,]  -6.0973534 1.319211e-01
[37,]  -6.0215560 1.320932e-01
[38,]  -5.9457586 1.321821e-01
[39,]  -5.8699529 1.321876e-01
[40,]  -5.7940797 1.321095e-01
[41,]  -5.7561432 1.320390e-01
[42,]  -5.7182066 1.319477e-01
[43,]  -5.6423334 1.317027e-01
[44,]  -5.5664603 1.313746e-01
[45,]  -5.3746341 1.301788e-01
[46,]  -5.1819185 1.284604e-01
[47,]  -4.9843792 1.261814e-01
[48,]  -4.7856356 1.233872e-01
[49,]  -4.5780268 1.199683e-01
[50,]  -4.3675412 1.160258e-01
[51,]  -4.1464160 1.114251e-01
[52,]  -3.9161325 1.062042e-01
[53,]  -3.6775315 1.004163e-01
[54,]  -3.4164814 9.374921e-02
[55,]  -3.1380516 8.638452e-02
[56,]  -2.8353326 7.824283e-02
[57,]  -2.4972363 6.918906e-02
[58,]  -2.1064020 5.904415e-02
[59,]  -1.6359544 4.765458e-02
[60,]  -1.0317458 3.484501e-02
[61,]  -0.1004158 1.977196e-02
[62,]   0.9765751 9.027793e-03
[63,]   1.7063681 4.901982e-03
[64,]   3.0863708 1.292942e-03
[65,]   3.2015385 1.144614e-03
[66,]   3.7798244 6.054565e-04
[67,]   5.0188104 1.343070e-04
[68,]   6.1051972 3.054667e-05
[69,]   6.5719453 1.543310e-05
[70,]   7.9751194 1.672199e-06
[71,]   9.1240237 2.238572e-07
[72,]   9.2215749 1.872219e-07
[73,]  12.1428501 4.960412e-10
[74,]  18.1805030 6.503523e-17
[75,]  24.2181558 6.905125e-26

$StratID$index.389
                x            y
 [1,] -271.162388 2.375072e-24
 [2,] -208.540257 1.591119e-16
 [3,] -145.918126 1.935017e-10
 [4,] -120.876817 1.709404e-08
 [5,] -114.607060 4.748653e-08
 [6,] -107.130170 1.523811e-07
 [7,]  -91.809649 1.390048e-06
 [8,]  -83.295995 4.281162e-06
 [9,]  -74.636392 1.245931e-05
[10,]  -61.260625 5.581425e-05
[11,]  -54.988708 1.058764e-04
[12,]  -51.984929 1.418371e-04
[13,]  -38.872590 4.563517e-04
[14,]  -31.043451 8.433069e-04
[15,]  -19.552104 1.854449e-03
[16,]   -9.645528 3.283016e-03
[17,]   -3.179423 4.515694e-03
[18,]    1.745699 5.594358e-03
[19,]    5.848009 6.561904e-03
[20,]    9.427540 7.436849e-03
[21,]   12.644794 8.230043e-03
[22,]   15.538790 8.934597e-03
[23,]   18.223222 9.568578e-03
[24,]   20.776813 1.014392e-02
[25,]   23.182764 1.065258e-02
[26,]   25.470710 1.109897e-02
[27,]   27.710650 1.149449e-02
[28,]   29.832814 1.182625e-02
[29,]   31.935640 1.210944e-02
[30,]   33.973447 1.233713e-02
[31,]   35.992635 1.251457e-02
[32,]   37.978602 1.264021e-02
[33,]   38.772989 1.267653e-02
[34,]   39.562168 1.270461e-02
[35,]   39.955026 1.271560e-02
[36,]   40.347885 1.272460e-02
[37,]   41.133602 1.273660e-02
[38,]   41.919319 1.274059e-02
[39,]   42.705035 1.273656e-02
[40,]   43.493009 1.272447e-02
[41,]   43.887371 1.271540e-02
[42,]   44.281733 1.270432e-02
[43,]   45.070456 1.267615e-02
[44,]   45.859179 1.264003e-02
[45,]   47.852013 1.251379e-02
[46,]   49.860865 1.233714e-02
[47,]   51.915475 1.210739e-02
[48,]   53.992563 1.182761e-02
[49,]   56.155379 1.148930e-02
[50,]   58.347430 1.110212e-02
[51,]   60.668781 1.064928e-02
[52,]   63.073852 1.014063e-02
[53,]   65.582958 9.575469e-03
[54,]   68.317676 8.929777e-03
[55,]   71.239389 8.218429e-03
[56,]   74.422831 7.433687e-03
[57,]   77.986178 6.562899e-03
[58,]   82.112105 5.590115e-03
[59,]   87.079957 4.503256e-03
[60,]   93.504362 3.280206e-03
[61,]  103.353702 1.859623e-03
[62,]  114.834664 8.470585e-04
[63,]  122.632580 4.599231e-04
[64,]  135.881464 1.413667e-04
[65,]  138.788380 1.065476e-04
[66,]  145.095043 5.600931e-05
[67,]  158.582690 1.235681e-05
[68,]  167.192530 4.273982e-06
[69,]  175.645811 1.400349e-06
[70,]  190.955898 1.542032e-07
[71,]  198.503595 4.759752e-08
[72,]  205.067086 1.633665e-08
[73,]  229.814661 1.953144e-10
[74,]  292.436792 1.647250e-16
[75,]  355.058923 2.559460e-24

$StratID$index.390
                x            y
 [1,] -77.3550126 1.098225e-23
 [2,] -59.9267902 6.530392e-16
 [3,] -42.4985677 7.308251e-10
 [4,] -35.5820262 6.130383e-08
 [5,] -33.7844565 1.749886e-07
 [6,] -31.7503292 5.449499e-07
 [7,] -27.4741740 4.975672e-06
 [8,] -25.0703453 1.553003e-05
 [9,] -22.6777313 4.472670e-05
[10,] -18.9511776 2.000946e-04
[11,] -17.2008087 3.798224e-04
[12,] -16.3562341 5.100913e-04
[13,] -12.7085594 1.637234e-03
[14,] -10.5263600 3.025973e-03
[15,]  -7.3239577 6.655679e-03
[16,]  -4.5645076 1.178335e-02
[17,]  -2.7619529 1.621311e-02
[18,]  -1.3913920 2.008355e-02
[19,]  -0.2486595 2.355938e-02
[20,]   0.7481690 2.670230e-02
[21,]   1.6439278 2.955152e-02
[22,]   2.4509721 3.208681e-02
[23,]   3.1980082 3.436374e-02
[24,]   3.9086419 3.643050e-02
[25,]   4.5792832 3.826103e-02
[26,]   5.2158242 3.986472e-02
[27,]   5.8391429 4.128641e-02
[28,]   6.4303696 4.248058e-02
[29,]   7.0155094 4.349902e-02
[30,]   7.5830740 4.431900e-02
[31,]   8.1449652 4.495786e-02
[32,]   8.6979300 4.541096e-02
[33,]   8.9191160 4.554213e-02
[34,]   9.1386246 4.564360e-02
[35,]   9.2479779 4.568342e-02
[36,]   9.3573311 4.571608e-02
[37,]   9.5760377 4.575985e-02
[38,]   9.7947443 4.577483e-02
[39,]  10.0134509 4.576099e-02
[40,]  10.2327949 4.571818e-02
[41,]  10.3425334 4.568592e-02
[42,]  10.4522720 4.564644e-02
[43,]  10.6717492 4.554592e-02
[44,]  10.8912263 4.541680e-02
[45,]  11.4459818 4.496473e-02
[46,]  12.0048136 4.433186e-02
[47,]  12.5768140 4.350759e-02
[48,]  13.1544553 4.250445e-02
[49,]  13.7565869 4.128975e-02
[50,]  14.3670373 3.989870e-02
[51,]  15.0122351 3.827456e-02
[52,]  15.6818741 3.644675e-02
[53,]  16.3790663 3.441962e-02
[54,]  17.1402318 3.209934e-02
[55,]  17.9534113 2.954273e-02
[56,]  18.8393042 2.672226e-02
[57,]  19.8306576 2.359284e-02
[58,]  20.9781079 2.009751e-02
[59,]  22.3591086 1.619310e-02
[60,]  24.1463948 1.179497e-02
[61,]  26.8837442 6.689770e-03
[62,]  30.0756054 3.047739e-03
[63,]  32.2432254 1.654965e-03
[64,]  35.9284331 5.082133e-04
[65,]  36.7323929 3.835544e-04
[66,]  38.4860623 2.015359e-04
[67,]  42.2306446 4.450968e-05
[68,]  44.6425443 1.525164e-05
[69,]  46.9739212 5.034007e-06
[70,]  51.2265903 5.536596e-07
[71,]  53.3566555 1.674705e-07
[72,]  55.1367584 5.887248e-08
[73,]  62.0707667 6.718337e-10
[74,]  79.4989891 5.240837e-16
[75,]  96.9272115 7.164518e-24

$StratID$index.391
                 x            y
 [1,] -247.5693637 2.617266e-24
 [2,] -190.6301669 1.751669e-16
 [3,] -133.6909701 2.129028e-10
 [4,] -110.9233132 1.880123e-08
 [5,] -105.2213717 5.223858e-08
 [6,]  -98.4244887 1.675831e-07
 [7,]  -84.4940403 1.528736e-06
 [8,]  -76.7517733 4.709046e-06
 [9,]  -68.8787907 1.370288e-05
[10,]  -56.7168988 6.138381e-05
[11,]  -51.0139946 1.164429e-04
[12,]  -48.2821749 1.560025e-04
[13,]  -36.3603193 5.018942e-04
[14,]  -29.2416205 9.274669e-04
[15,]  -18.7930366 2.039523e-03
[16,]   -9.7854002 3.610672e-03
[17,]   -3.9061134 4.966368e-03
[18,]    0.5721107 6.152700e-03
[19,]    4.3021428 7.216814e-03
[20,]    7.5568412 8.179086e-03
[21,]   10.4821392 9.051450e-03
[22,]   13.1134853 9.826319e-03
[23,]   15.5543181 1.052358e-02
[24,]   17.8761804 1.115635e-02
[25,]   20.0637790 1.171578e-02
[26,]   22.1441034 1.220672e-02
[27,]   24.1807741 1.264173e-02
[28,]   26.1103429 1.300661e-02
[29,]   28.0223422 1.331806e-02
[30,]   29.8752110 1.356848e-02
[31,]   31.7111588 1.376364e-02
[32,]   33.5168944 1.390181e-02
[33,]   34.2391886 1.394176e-02
[34,]   34.9567507 1.397265e-02
[35,]   35.3139565 1.398474e-02
[36,]   35.6711623 1.399464e-02
[37,]   36.3855739 1.400784e-02
[38,]   37.0999854 1.401223e-02
[39,]   37.8143970 1.400779e-02
[40,]   38.5308598 1.399450e-02
[41,]   38.8894327 1.398452e-02
[42,]   39.2480056 1.397233e-02
[43,]   39.9651514 1.394136e-02
[44,]   40.6822972 1.390163e-02
[45,]   42.4942740 1.376280e-02
[46,]   44.3208212 1.356852e-02
[47,]   46.1889647 1.331585e-02
[48,]   48.0775584 1.300814e-02
[49,]   50.0440854 1.263607e-02
[50,]   52.0371879 1.221025e-02
[51,]   54.1478832 1.171221e-02
[52,]   56.3346723 1.115280e-02
[53,]   58.6160884 1.053122e-02
[54,]   61.1026092 9.821089e-03
[55,]   63.7591513 9.038745e-03
[56,]   66.6536676 8.175681e-03
[57,]   69.8936125 7.217981e-03
[58,]   73.6450880 6.148100e-03
[59,]   78.1620977 4.952752e-03
[60,]   84.0034023 3.607633e-03
[61,]   92.9589120 2.045240e-03
[62,]  103.3978855 9.316062e-04
[63,]  110.4880827 5.058284e-04
[64,]  122.5354154 1.554610e-04
[65,]  125.1772764 1.171856e-04
[66,]  130.9118103 6.159945e-05
[67,]  143.1749988 1.359054e-05
[68,]  151.0050138 4.699621e-06
[69,]  158.6897170 1.540085e-06
[70,]  172.6102132 1.695875e-07
[71,]  179.4746122 5.232941e-08
[72,]  185.4401731 1.796755e-08
[73,]  207.9442106 2.146827e-10
[74,]  264.8834073 1.809302e-16
[75,]  321.8226041 2.808564e-24

$StratID$index.392
                x            y
 [1,] -34.2842037 4.863672e-22
 [2,] -27.0247876 8.853013e-15
 [3,] -19.7653714 3.716565e-09
 [4,] -17.2779462 1.396306e-07
 [5,] -16.1356633 6.422873e-07
 [6,] -15.5872891 1.295171e-06
 [7,] -13.7451322 1.177169e-05
 [8,] -12.5059552 4.562420e-05
 [9,] -11.7045138 1.036076e-04
[10,] -10.1018421 4.677072e-04
[11,]  -9.3393436 8.999100e-04
[12,]  -8.8762471 1.312817e-03
[13,]  -7.4376687 3.853668e-03
[14,]  -6.5123114 7.129229e-03
[15,]  -5.1556038 1.572776e-02
[16,]  -3.9876312 2.794453e-02
[17,]  -3.2303029 3.847100e-02
[18,]  -2.6517405 4.774384e-02
[19,]  -2.1714992 5.605947e-02
[20,]  -1.7528650 6.359295e-02
[21,]  -1.3770312 7.043270e-02
[22,]  -1.0383225 7.653490e-02
[23,]  -0.7253533 8.201816e-02
[24,]  -0.4279144 8.700256e-02
[25,]  -0.1467783 9.143508e-02
[26,]   0.1192217 9.531648e-02
[27,]   0.3796393 9.876739e-02
[28,]   0.6269868 1.016803e-01
[29,]   0.8711906 1.041693e-01
[30,]   1.1083486 1.061874e-01
[31,]   1.3426520 1.077696e-01
[32,]   1.5734062 1.089086e-01
[33,]   1.6657078 1.092443e-01
[34,]   1.7570494 1.095080e-01
[35,]   1.8026206 1.096138e-01
[36,]   1.8481919 1.097026e-01
[37,]   1.9393345 1.098283e-01
[38,]   2.0304770 1.098850e-01
[39,]   2.1216196 1.098724e-01
[40,]   2.2129539 1.097903e-01
[41,]   2.2586229 1.097232e-01
[42,]   2.3042918 1.096387e-01
[43,]   2.3956298 1.094180e-01
[44,]   2.4869677 1.091284e-01
[45,]   2.7178826 1.080930e-01
[46,]   2.9501339 1.066236e-01
[47,]   3.1880617 1.046910e-01
[48,]   3.4278235 1.023299e-01
[49,]   3.6780612 9.945436e-02
[50,]   3.9317692 9.614889e-02
[51,]   4.1989855 9.229136e-02
[52,]   4.4768841 8.792969e-02
[53,]   4.7653938 8.309438e-02
[54,]   5.0807936 7.753965e-02
[55,]   5.4174455 7.141055e-02
[56,]   5.7837974 6.464107e-02
[57,]   6.1933143 5.712083e-02
[58,]   6.6669555 4.870674e-02
[59,]   7.2369850 3.928243e-02
[60,]   7.9718417 2.867206e-02
[61,]   9.1008958 1.626704e-02
[62,]  10.4118953 7.418156e-03
[63,]  11.3013159 4.026477e-03
[64,]  12.9020014 1.141487e-03
[65,]  13.1233616 9.433019e-04
[66,]  13.8468031 4.918792e-04
[67,]  15.3453004 1.113623e-04
[68,]  16.5317095 3.011439e-05
[69,]  17.2824490 1.239023e-05
[70,]  18.9881659 1.381891e-06
[71,]  20.1614175 2.650717e-07
[72,]  20.5602437 1.472483e-07
[73,]  23.7911256 7.630749e-10
[74,]  31.0505418 2.119126e-16
[75,]  38.3099580 6.318983e-25

$StratID$index.393
                 x            y
 [1,] -12.83410525 3.661261e-14
 [2,] -10.63888169 1.936653e-09
 [3,]  -9.21224177 3.377301e-07
 [4,]  -8.51288730 3.166769e-06
 [5,]  -8.44365812 3.911055e-06
 [6,]  -7.75936615 2.848257e-05
 [7,]  -7.34604634 8.646347e-05
 [8,]  -6.91408575 2.568952e-04
 [9,]  -6.26066703 1.160862e-03
[10,]  -6.24843456 1.192203e-03
[11,]  -5.95521275 2.218512e-03
[12,]  -5.18326033 9.685972e-03
[13,]  -5.15082278 1.025225e-02
[14,]  -4.81548797 1.800608e-02
[15,]  -4.28084232 4.034761e-02
[16,]  -3.82834757 7.317520e-02
[17,]  -3.54282042 1.022276e-01
[18,]  -3.32664811 1.289022e-01
[19,]  -3.14877715 1.538548e-01
[20,]  -2.99830831 1.769458e-01
[21,]  -2.86519509 1.987253e-01
[22,]  -2.74507485 2.192848e-01
[23,]  -2.63564274 2.385751e-01
[24,]  -2.53563100 2.564830e-01
[25,]  -2.44137539 2.734078e-01
[26,]  -2.35149277 2.893997e-01
[27,]  -2.26808289 3.039191e-01
[28,]  -2.18749666 3.174588e-01
[29,]  -2.10987598 3.298605e-01
[30,]  -2.03577728 3.409300e-01
[31,]  -1.96275029 3.509213e-01
[32,]  -1.89298219 3.594472e-01
[33,]  -1.86516201 3.625318e-01
[34,]  -1.83734182 3.654212e-01
[35,]  -1.82347168 3.667856e-01
[36,]  -1.81004125 3.680569e-01
[37,]  -1.78318039 3.704475e-01
[38,]  -1.75631953 3.726281e-01
[39,]  -1.72945867 3.745899e-01
[40,]  -1.70259782 3.763243e-01
[41,]  -1.68920339 3.771015e-01
[42,]  -1.67603657 3.778074e-01
[43,]  -1.64970292 3.790425e-01
[44,]  -1.62336927 3.800360e-01
[45,]  -1.55753514 3.814194e-01
[46,]  -1.49189105 3.811605e-01
[47,]  -1.42624731 3.791923e-01
[48,]  -1.35960198 3.753948e-01
[49,]  -1.29291827 3.697576e-01
[50,]  -1.22388715 3.619949e-01
[51,]  -1.15464482 3.522870e-01
[52,]  -1.08138893 3.400182e-01
[53,]  -1.00686461 3.255806e-01
[54,]  -0.92738359 3.082392e-01
[55,]  -0.84322034 2.880226e-01
[56,]  -0.75463023 2.651343e-01
[57,]  -0.65357048 2.376827e-01
[58,]  -0.54026045 2.061845e-01
[59,]  -0.40726155 1.697284e-01
[60,]  -0.24046428 1.271831e-01
[61,]   0.01129481 7.441321e-02
[62,]   0.29030715 3.524627e-02
[63,]   0.47526932 1.950722e-02
[64,]   0.83971575 4.771933e-03
[65,]   0.97744906 2.566800e-03
[66,]   1.27390974 5.690500e-04
[67,]   1.43484791 2.271731e-04
[68,]   1.63546966 6.548699e-05
[69,]   1.95923313 7.017954e-06
[70,]   2.24765387 7.408090e-07
[71,]   2.53245969 6.229907e-08
[72,]   3.63007147 6.560786e-13
[73,]   4.72768325 6.799993e-18
[74,]   6.92290681 1.223622e-29
[75,]   9.11813037 1.040659e-33

$StratID$index.394
                 x            y
 [1,] -31.78531802 1.148290e-21
 [2,] -25.14789447 1.568234e-14
 [3,] -18.51047091 5.099410e-09
 [4,] -16.36023504 1.491579e-07
 [5,] -15.19175913 8.027896e-07
 [6,] -14.80484325 1.369015e-06
 [7,] -13.08552876 1.272481e-05
 [8,] -11.87304735 5.327016e-05
 [9,] -11.20312283 1.117569e-04
[10,]  -9.71650364 5.087778e-04
[11,]  -9.01542776 9.773039e-04
[12,]  -8.55433557 1.468944e-03
[13,]  -7.26331809 4.189557e-03
[14,]  -6.41248454 7.750608e-03
[15,]  -5.16523795 1.711202e-02
[16,]  -4.09173150 3.043937e-02
